"cowcode"	"year"	"region"	"income"
703	1967	"Central Asia"	NA
704	1967	"Central Asia"	NA
359	1967	"Eastern Europe"	NA
343	1967	"Southern Europe"	NA
371	1967	"Western Asia"	NA
373	1967	"Western Asia"	NA
701	1967	"Central Asia"	NA
705	1967	"Central Asia"	NA
369	1967	"Eastern Europe"	NA
370	1967	"Eastern Europe"	NA
366	1967	"Northern Europe"	NA
367	1967	"Northern Europe"	NA
368	1967	"Northern Europe"	NA
372	1967	"Western Asia"	NA
346	1967	"Southern Europe"	NA
344	1967	"Southern Europe"	NA
349	1967	"Southern Europe"	NA
531	1967	"Eastern Africa"	NA
316	1967	"Eastern Europe"	NA
317	1967	"Eastern Europe"	NA
986	1967	"Micronesia"	NA
41	1968	"Caribbean"	"0"
42	1968	"Caribbean"	"0"
70	1968	"Central America"	"1"
90	1968	"Central America"	"0"
91	1968	"Central America"	"0"
92	1968	"Central America"	"1"
93	1968	"Central America"	"1"
94	1968	"Central America"	"1"
95	1968	"Central America"	"0"
530	1968	"Eastern Africa"	"0"
710	1968	"Eastern Asia"	"0"
712	1968	"Eastern Asia"	"0"
731	1968	"Eastern Asia"	"0"
732	1968	"Eastern Asia"	"0"
740	1968	"Eastern Asia"	"1"
360	1968	"Eastern Europe"	"0"
365	1968	"Eastern Europe"	"1"
265	1968	"No Region"	"0"
315	1968	"No Region"	"0"
345	1968	"No Region"	"1"
713	1968	"No Region"	"0"
651	1968	"Northern Africa"	"0"
100	1968	"South America"	"0"
130	1968	"South America"	"0"
135	1968	"South America"	"1"
140	1968	"South America"	"0"
145	1968	"South America"	"0"
150	1968	"South America"	"0"
155	1968	"South America"	"1"
775	1968	"South-Eastern Asia"	"0"
800	1968	"South-Eastern Asia"	"0"
840	1968	"South-Eastern Asia"	"0"
850	1968	"South-Eastern Asia"	"0"
630	1968	"Southern Asia"	"1"
700	1968	"Southern Asia"	"0"
750	1968	"Southern Asia"	"0"
760	1968	"Southern Asia"	"0"
770	1968	"Southern Asia"	"0"
780	1968	"Southern Asia"	"0"
790	1968	"Southern Asia"	"0"
230	1968	"Southern Europe"	"1"
232	1968	"Southern Europe"	"0"
235	1968	"Southern Europe"	"1"
331	1968	"Southern Europe"	"0"
339	1968	"Southern Europe"	"0"
350	1968	"Southern Europe"	"1"
450	1968	"Western Africa"	"0"
640	1968	"Western Asia"	"0"
645	1968	"Western Asia"	"1"
652	1968	"Western Asia"	"0"
660	1968	"Western Asia"	"0"
663	1968	"Western Asia"	"0"
679	1968	"Western Asia"	"0"
698	1968	"Western Asia"	"0"
221	1968	"Western Europe"	"0"
223	1968	"Western Europe"	"0"
900	1968	"Australia and New Zealand"	"2"
920	1968	"Australia and New Zealand"	"2"
40	1968	"Caribbean"	"1"
290	1968	"Eastern Europe"	"1"
310	1968	"Eastern Europe"	"1"
355	1968	"Eastern Europe"	"1"
260	1968	"No Region"	"2"
2	1968	"Northern America"	"2"
20	1968	"Northern America"	"2"
200	1968	"Northern Europe"	"2"
205	1968	"Northern Europe"	"1"
375	1968	"Northern Europe"	"1"
380	1968	"Northern Europe"	"2"
385	1968	"Northern Europe"	"1"
390	1968	"Northern Europe"	"2"
395	1968	"Northern Europe"	"1"
101	1968	"South America"	"1"
160	1968	"South America"	"1"
165	1968	"South America"	"1"
560	1968	"Southern Africa"	"1"
325	1968	"Southern Europe"	"1"
666	1968	"Western Asia"	"1"
670	1968	"Western Asia"	"1"
210	1968	"Western Europe"	"2"
211	1968	"Western Europe"	"1"
212	1968	"Western Europe"	"2"
220	1968	"Western Europe"	"1"
225	1968	"Western Europe"	"2"
305	1968	"Western Europe"	"1"
620	1968	"Northern Africa"	"0"
811	1968	"South-Eastern Asia"	"0"
818	1968	"No Region"	"0"
812	1968	"South-Eastern Asia"	"0"
600	1968	"Northern Africa"	"0"
616	1968	"Northern Africa"	"0"
625	1968	"Northern Africa"	"0"
820	1968	"South-Eastern Asia"	"0"
452	1968	"Western Africa"	"0"
438	1968	"Western Africa"	"0"
520	1968	"Eastern Africa"	"0"
580	1968	"Eastern Africa"	"0"
471	1968	"Middle Africa"	"0"
481	1968	"Middle Africa"	"1"
482	1968	"Middle Africa"	"0"
483	1968	"Middle Africa"	"0"
484	1968	"Middle Africa"	"0"
490	1968	"Middle Africa"	"0"
432	1968	"Western Africa"	"0"
433	1968	"Western Africa"	"0"
434	1968	"Western Africa"	"0"
435	1968	"Western Africa"	"0"
436	1968	"Western Africa"	"0"
437	1968	"Western Africa"	"0"
439	1968	"Western Africa"	"0"
461	1968	"Western Africa"	"0"
475	1968	"Western Africa"	"0"
352	1968	"Western Asia"	"1"
510	1968	"Eastern Africa"	"0"
451	1968	"Western Africa"	"0"
690	1968	"Western Asia"	"2"
51	1968	"Caribbean"	"0"
500	1968	"Eastern Africa"	"0"
516	1968	"Eastern Africa"	"0"
517	1968	"Eastern Africa"	"0"
615	1968	"Northern Africa"	"0"
990	1968	"Polynesia"	"0"
52	1968	"Caribbean"	"1"
501	1968	"Eastern Africa"	"0"
551	1968	"Eastern Africa"	"0"
553	1968	"Eastern Africa"	"0"
338	1968	"Southern Europe"	"0"
552	1968	"Eastern Africa"	"0"
830	1968	"South-Eastern Asia"	"1"
781	1968	"Southern Asia"	"0"
420	1968	"Western Africa"	"0"
110	1968	"South America"	"0"
570	1968	"Southern Africa"	"0"
571	1968	"Southern Africa"	"0"
53	1968	"Caribbean"	"1"
572	1968	"Southern Africa"	"0"
590	1968	"Eastern Africa"	"1"
411	1968	"Middle Africa"	"1"
950	1968	"Melanesia"	NA
955	1968	"Polynesia"	NA
771	1968	"Southern Asia"	NA
692	1968	"Western Asia"	NA
694	1968	"Western Asia"	NA
696	1968	"Western Asia"	NA
31	1968	"Caribbean"	NA
55	1968	"Caribbean"	NA
404	1968	"Western Africa"	NA
541	1968	"Eastern Africa"	NA
581	1968	"Eastern Africa"	NA
910	1968	"Melanesia"	NA
403	1968	"Middle Africa"	NA
540	1968	"Middle Africa"	NA
115	1968	"South America"	NA
402	1968	"Western Africa"	NA
591	1968	"Eastern Africa"	NA
522	1968	"Eastern Africa"	NA
54	1968	"Caribbean"	NA
940	1968	"Melanesia"	NA
56	1968	"Caribbean"	NA
57	1968	"Caribbean"	NA
946	1968	"Micronesia"	NA
935	1968	"Melanesia"	NA
58	1968	"Caribbean"	NA
80	1968	"Central America"	NA
60	1968	"Caribbean"	NA
835	1968	"South-Eastern Asia"	NA
983	1968	"Micronesia"	NA
987	1968	"Micronesia"	NA
565	1968	"Southern Africa"	NA
702	1968	"Central Asia"	NA
703	1968	"Central Asia"	NA
704	1968	"Central Asia"	NA
359	1968	"Eastern Europe"	NA
343	1968	"Southern Europe"	NA
371	1968	"Western Asia"	NA
373	1968	"Western Asia"	NA
701	1968	"Central Asia"	NA
705	1968	"Central Asia"	NA
369	1968	"Eastern Europe"	NA
370	1968	"Eastern Europe"	NA
366	1968	"Northern Europe"	NA
367	1968	"Northern Europe"	NA
368	1968	"Northern Europe"	NA
372	1968	"Western Asia"	NA
346	1968	"Southern Europe"	NA
344	1968	"Southern Europe"	NA
349	1968	"Southern Europe"	NA
531	1968	"Eastern Africa"	NA
316	1968	"Eastern Europe"	NA
317	1968	"Eastern Europe"	NA
986	1968	"Micronesia"	NA
41	1969	"Caribbean"	"0"
42	1969	"Caribbean"	"0"
70	1969	"Central America"	"1"
90	1969	"Central America"	"0"
91	1969	"Central America"	"0"
92	1969	"Central America"	"1"
93	1969	"Central America"	"1"
94	1969	"Central America"	"1"
95	1969	"Central America"	"1"
530	1969	"Eastern Africa"	"0"
710	1969	"Eastern Asia"	"0"
712	1969	"Eastern Asia"	"0"
731	1969	"Eastern Asia"	"0"
732	1969	"Eastern Asia"	"0"
740	1969	"Eastern Asia"	"1"
360	1969	"Eastern Europe"	"0"
365	1969	"Eastern Europe"	"1"
265	1969	"No Region"	"0"
315	1969	"No Region"	"0"
345	1969	"No Region"	"1"
713	1969	"No Region"	"0"
651	1969	"Northern Africa"	"0"
100	1969	"South America"	"0"
130	1969	"South America"	"0"
135	1969	"South America"	"1"
140	1969	"South America"	"0"
145	1969	"South America"	"0"
150	1969	"South America"	"0"
155	1969	"South America"	"1"
775	1969	"South-Eastern Asia"	"0"
800	1969	"South-Eastern Asia"	"0"
840	1969	"South-Eastern Asia"	"0"
850	1969	"South-Eastern Asia"	"0"
630	1969	"Southern Asia"	"1"
700	1969	"Southern Asia"	"0"
750	1969	"Southern Asia"	"0"
760	1969	"Southern Asia"	"0"
770	1969	"Southern Asia"	"0"
780	1969	"Southern Asia"	"0"
790	1969	"Southern Asia"	"0"
230	1969	"Southern Europe"	"1"
232	1969	"Southern Europe"	"0"
235	1969	"Southern Europe"	"1"
331	1969	"Southern Europe"	"0"
339	1969	"Southern Europe"	"0"
350	1969	"Southern Europe"	"1"
450	1969	"Western Africa"	"0"
640	1969	"Western Asia"	"0"
645	1969	"Western Asia"	"1"
652	1969	"Western Asia"	"0"
660	1969	"Western Asia"	"0"
663	1969	"Western Asia"	"0"
679	1969	"Western Asia"	"0"
698	1969	"Western Asia"	"0"
221	1969	"Western Europe"	"0"
223	1969	"Western Europe"	"0"
900	1969	"Australia and New Zealand"	"2"
920	1969	"Australia and New Zealand"	"2"
40	1969	"Caribbean"	"1"
290	1969	"Eastern Europe"	"1"
310	1969	"Eastern Europe"	"1"
355	1969	"Eastern Europe"	"1"
260	1969	"No Region"	"2"
2	1969	"Northern America"	"2"
20	1969	"Northern America"	"2"
200	1969	"Northern Europe"	"2"
205	1969	"Northern Europe"	"1"
375	1969	"Northern Europe"	"1"
380	1969	"Northern Europe"	"2"
385	1969	"Northern Europe"	"1"
390	1969	"Northern Europe"	"2"
395	1969	"Northern Europe"	"1"
101	1969	"South America"	"1"
160	1969	"South America"	"1"
165	1969	"South America"	"1"
560	1969	"Southern Africa"	"1"
325	1969	"Southern Europe"	"1"
666	1969	"Western Asia"	"1"
670	1969	"Western Asia"	"1"
210	1969	"Western Europe"	"2"
211	1969	"Western Europe"	"2"
212	1969	"Western Europe"	"2"
220	1969	"Western Europe"	"2"
225	1969	"Western Europe"	"2"
305	1969	"Western Europe"	"1"
620	1969	"Northern Africa"	"0"
811	1969	"South-Eastern Asia"	"0"
818	1969	"No Region"	"0"
812	1969	"South-Eastern Asia"	"0"
600	1969	"Northern Africa"	"0"
616	1969	"Northern Africa"	"0"
625	1969	"Northern Africa"	"0"
820	1969	"South-Eastern Asia"	"0"
452	1969	"Western Africa"	"0"
438	1969	"Western Africa"	"0"
520	1969	"Eastern Africa"	"0"
580	1969	"Eastern Africa"	"0"
471	1969	"Middle Africa"	"0"
481	1969	"Middle Africa"	"1"
482	1969	"Middle Africa"	"0"
483	1969	"Middle Africa"	"0"
484	1969	"Middle Africa"	"0"
490	1969	"Middle Africa"	"0"
432	1969	"Western Africa"	"0"
433	1969	"Western Africa"	"0"
434	1969	"Western Africa"	"0"
435	1969	"Western Africa"	"0"
436	1969	"Western Africa"	"0"
437	1969	"Western Africa"	"0"
439	1969	"Western Africa"	"0"
461	1969	"Western Africa"	"0"
475	1969	"Western Africa"	"0"
352	1969	"Western Asia"	"1"
510	1969	"Eastern Africa"	"0"
451	1969	"Western Africa"	"0"
690	1969	"Western Asia"	"2"
51	1969	"Caribbean"	"0"
500	1969	"Eastern Africa"	"0"
516	1969	"Eastern Africa"	"0"
517	1969	"Eastern Africa"	"0"
615	1969	"Northern Africa"	"0"
990	1969	"Polynesia"	"0"
52	1969	"Caribbean"	"1"
501	1969	"Eastern Africa"	"0"
551	1969	"Eastern Africa"	"0"
553	1969	"Eastern Africa"	"0"
338	1969	"Southern Europe"	"0"
552	1969	"Eastern Africa"	"0"
830	1969	"South-Eastern Asia"	"1"
781	1969	"Southern Asia"	"0"
420	1969	"Western Africa"	"0"
110	1969	"South America"	"0"
570	1969	"Southern Africa"	"0"
571	1969	"Southern Africa"	"0"
53	1969	"Caribbean"	"1"
572	1969	"Southern Africa"	"0"
590	1969	"Eastern Africa"	"1"
411	1969	"Middle Africa"	"1"
950	1969	"Melanesia"	NA
955	1969	"Polynesia"	NA
771	1969	"Southern Asia"	NA
692	1969	"Western Asia"	NA
694	1969	"Western Asia"	NA
696	1969	"Western Asia"	NA
31	1969	"Caribbean"	NA
55	1969	"Caribbean"	NA
404	1969	"Western Africa"	NA
541	1969	"Eastern Africa"	NA
581	1969	"Eastern Africa"	NA
910	1969	"Melanesia"	NA
403	1969	"Middle Africa"	NA
540	1969	"Middle Africa"	NA
115	1969	"South America"	NA
402	1969	"Western Africa"	NA
591	1969	"Eastern Africa"	NA
522	1969	"Eastern Africa"	NA
54	1969	"Caribbean"	NA
940	1969	"Melanesia"	NA
56	1969	"Caribbean"	NA
57	1969	"Caribbean"	NA
946	1969	"Micronesia"	NA
935	1969	"Melanesia"	NA
58	1969	"Caribbean"	NA
80	1969	"Central America"	NA
60	1969	"Caribbean"	NA
835	1969	"South-Eastern Asia"	NA
983	1969	"Micronesia"	NA
987	1969	"Micronesia"	NA
565	1969	"Southern Africa"	NA
702	1969	"Central Asia"	NA
703	1969	"Central Asia"	NA
704	1969	"Central Asia"	NA
359	1969	"Eastern Europe"	NA
343	1969	"Southern Europe"	NA
371	1969	"Western Asia"	NA
373	1969	"Western Asia"	NA
701	1969	"Central Asia"	NA
705	1969	"Central Asia"	NA
369	1969	"Eastern Europe"	NA
370	1969	"Eastern Europe"	NA
366	1969	"Northern Europe"	NA
367	1969	"Northern Europe"	NA
368	1969	"Northern Europe"	NA
372	1969	"Western Asia"	NA
346	1969	"Southern Europe"	NA
344	1969	"Southern Europe"	NA
349	1969	"Southern Europe"	NA
531	1969	"Eastern Africa"	NA
316	1969	"Eastern Europe"	NA
317	1969	"Eastern Europe"	NA
986	1969	"Micronesia"	NA
41	1970	"Caribbean"	"0"
42	1970	"Caribbean"	"0"
70	1970	"Central America"	"1"
90	1970	"Central America"	"0"
91	1970	"Central America"	"0"
92	1970	"Central America"	"1"
93	1970	"Central America"	"1"
94	1970	"Central America"	"1"
95	1970	"Central America"	"1"
530	1970	"Eastern Africa"	"0"
710	1970	"Eastern Asia"	"0"
712	1970	"Eastern Asia"	"0"
731	1970	"Eastern Asia"	"0"
732	1970	"Eastern Asia"	"0"
740	1970	"Eastern Asia"	"2"
360	1970	"Eastern Europe"	"0"
365	1970	"Eastern Europe"	"1"
265	1970	"No Region"	"0"
315	1970	"No Region"	"0"
345	1970	"No Region"	"1"
713	1970	"No Region"	"0"
651	1970	"Northern Africa"	"0"
100	1970	"South America"	"0"
130	1970	"South America"	"0"
135	1970	"South America"	"1"
140	1970	"South America"	"1"
145	1970	"South America"	"0"
150	1970	"South America"	"0"
155	1970	"South America"	"1"
775	1970	"South-Eastern Asia"	"0"
800	1970	"South-Eastern Asia"	"0"
840	1970	"South-Eastern Asia"	"0"
850	1970	"South-Eastern Asia"	"0"
630	1970	"Southern Asia"	"1"
700	1970	"Southern Asia"	"0"
750	1970	"Southern Asia"	"0"
760	1970	"Southern Asia"	"0"
770	1970	"Southern Asia"	"0"
780	1970	"Southern Asia"	"0"
790	1970	"Southern Asia"	"0"
230	1970	"Southern Europe"	"1"
232	1970	"Southern Europe"	"0"
235	1970	"Southern Europe"	"1"
331	1970	"Southern Europe"	"0"
339	1970	"Southern Europe"	"0"
350	1970	"Southern Europe"	"1"
450	1970	"Western Africa"	"0"
640	1970	"Western Asia"	"1"
645	1970	"Western Asia"	"1"
652	1970	"Western Asia"	"0"
660	1970	"Western Asia"	"0"
663	1970	"Western Asia"	"0"
679	1970	"Western Asia"	"0"
698	1970	"Western Asia"	"0"
221	1970	"Western Europe"	"0"
223	1970	"Western Europe"	"0"
900	1970	"Australia and New Zealand"	"2"
920	1970	"Australia and New Zealand"	"2"
40	1970	"Caribbean"	"1"
290	1970	"Eastern Europe"	"1"
310	1970	"Eastern Europe"	"1"
355	1970	"Eastern Europe"	"1"
260	1970	"No Region"	"2"
2	1970	"Northern America"	"2"
20	1970	"Northern America"	"2"
200	1970	"Northern Europe"	"2"
205	1970	"Northern Europe"	"1"
375	1970	"Northern Europe"	"2"
380	1970	"Northern Europe"	"2"
385	1970	"Northern Europe"	"2"
390	1970	"Northern Europe"	"2"
395	1970	"Northern Europe"	"1"
101	1970	"South America"	"1"
160	1970	"South America"	"1"
165	1970	"South America"	"1"
560	1970	"Southern Africa"	"1"
325	1970	"Southern Europe"	"2"
666	1970	"Western Asia"	"1"
670	1970	"Western Asia"	"1"
210	1970	"Western Europe"	"2"
211	1970	"Western Europe"	"2"
212	1970	"Western Europe"	"2"
220	1970	"Western Europe"	"2"
225	1970	"Western Europe"	"2"
305	1970	"Western Europe"	"2"
620	1970	"Northern Africa"	"0"
811	1970	"South-Eastern Asia"	"0"
818	1970	"No Region"	"0"
812	1970	"South-Eastern Asia"	"0"
600	1970	"Northern Africa"	"0"
616	1970	"Northern Africa"	"0"
625	1970	"Northern Africa"	"0"
820	1970	"South-Eastern Asia"	"0"
452	1970	"Western Africa"	"0"
438	1970	"Western Africa"	"0"
520	1970	"Eastern Africa"	"0"
580	1970	"Eastern Africa"	"0"
471	1970	"Middle Africa"	"0"
481	1970	"Middle Africa"	"1"
482	1970	"Middle Africa"	"0"
483	1970	"Middle Africa"	"0"
484	1970	"Middle Africa"	"0"
490	1970	"Middle Africa"	"0"
432	1970	"Western Africa"	"0"
433	1970	"Western Africa"	"0"
434	1970	"Western Africa"	"0"
435	1970	"Western Africa"	"0"
436	1970	"Western Africa"	"0"
437	1970	"Western Africa"	"0"
439	1970	"Western Africa"	"0"
461	1970	"Western Africa"	"0"
475	1970	"Western Africa"	"0"
352	1970	"Western Asia"	"1"
510	1970	"Eastern Africa"	"0"
451	1970	"Western Africa"	"0"
690	1970	"Western Asia"	"2"
51	1970	"Caribbean"	"1"
500	1970	"Eastern Africa"	"0"
516	1970	"Eastern Africa"	"0"
517	1970	"Eastern Africa"	"0"
615	1970	"Northern Africa"	"0"
990	1970	"Polynesia"	"0"
52	1970	"Caribbean"	"1"
501	1970	"Eastern Africa"	"0"
551	1970	"Eastern Africa"	"0"
553	1970	"Eastern Africa"	"0"
338	1970	"Southern Europe"	"0"
552	1970	"Eastern Africa"	"0"
830	1970	"South-Eastern Asia"	"1"
781	1970	"Southern Asia"	"0"
420	1970	"Western Africa"	"0"
110	1970	"South America"	"0"
570	1970	"Southern Africa"	"0"
571	1970	"Southern Africa"	"0"
53	1970	"Caribbean"	"1"
572	1970	"Southern Africa"	"0"
590	1970	"Eastern Africa"	"1"
411	1970	"Middle Africa"	"1"
950	1970	"Melanesia"	"0"
955	1970	"Polynesia"	"0"
771	1970	"Southern Asia"	NA
692	1970	"Western Asia"	NA
694	1970	"Western Asia"	NA
696	1970	"Western Asia"	NA
31	1970	"Caribbean"	NA
55	1970	"Caribbean"	NA
404	1970	"Western Africa"	NA
541	1970	"Eastern Africa"	NA
581	1970	"Eastern Africa"	NA
910	1970	"Melanesia"	NA
403	1970	"Middle Africa"	NA
540	1970	"Middle Africa"	NA
115	1970	"South America"	NA
402	1970	"Western Africa"	NA
591	1970	"Eastern Africa"	NA
522	1970	"Eastern Africa"	NA
54	1970	"Caribbean"	NA
940	1970	"Melanesia"	NA
56	1970	"Caribbean"	NA
57	1970	"Caribbean"	NA
946	1970	"Micronesia"	NA
935	1970	"Melanesia"	NA
58	1970	"Caribbean"	NA
80	1970	"Central America"	NA
60	1970	"Caribbean"	NA
835	1970	"South-Eastern Asia"	NA
983	1970	"Micronesia"	NA
987	1970	"Micronesia"	NA
565	1970	"Southern Africa"	NA
702	1970	"Central Asia"	NA
703	1970	"Central Asia"	NA
704	1970	"Central Asia"	NA
359	1970	"Eastern Europe"	NA
343	1970	"Southern Europe"	NA
371	1970	"Western Asia"	NA
373	1970	"Western Asia"	NA
701	1970	"Central Asia"	NA
705	1970	"Central Asia"	NA
369	1970	"Eastern Europe"	NA
370	1970	"Eastern Europe"	NA
366	1970	"Northern Europe"	NA
367	1970	"Northern Europe"	NA
368	1970	"Northern Europe"	NA
372	1970	"Western Asia"	NA
346	1970	"Southern Europe"	NA
344	1970	"Southern Europe"	NA
349	1970	"Southern Europe"	NA
531	1970	"Eastern Africa"	NA
316	1970	"Eastern Europe"	NA
317	1970	"Eastern Europe"	NA
986	1970	"Micronesia"	NA
41	1971	"Caribbean"	"0"
42	1971	"Caribbean"	"0"
70	1971	"Central America"	"1"
90	1971	"Central America"	"0"
91	1971	"Central America"	"0"
92	1971	"Central America"	"1"
93	1971	"Central America"	"1"
94	1971	"Central America"	"1"
95	1971	"Central America"	"1"
530	1971	"Eastern Africa"	"0"
710	1971	"Eastern Asia"	"0"
712	1971	"Eastern Asia"	"0"
731	1971	"Eastern Asia"	"0"
732	1971	"Eastern Asia"	"0"
740	1971	"Eastern Asia"	"2"
360	1971	"Eastern Europe"	"0"
365	1971	"Eastern Europe"	"1"
265	1971	"No Region"	"0"
315	1971	"No Region"	"0"
345	1971	"No Region"	"1"
713	1971	"No Region"	"0"
651	1971	"Northern Africa"	"0"
100	1971	"South America"	"0"
130	1971	"South America"	"0"
135	1971	"South America"	"1"
140	1971	"South America"	"1"
145	1971	"South America"	"0"
150	1971	"South America"	"0"
155	1971	"South America"	"1"
775	1971	"South-Eastern Asia"	"0"
800	1971	"South-Eastern Asia"	"0"
840	1971	"South-Eastern Asia"	"0"
850	1971	"South-Eastern Asia"	"0"
630	1971	"Southern Asia"	"1"
700	1971	"Southern Asia"	"0"
750	1971	"Southern Asia"	"0"
760	1971	"Southern Asia"	"0"
770	1971	"Southern Asia"	"0"
780	1971	"Southern Asia"	"0"
790	1971	"Southern Asia"	"0"
230	1971	"Southern Europe"	"1"
232	1971	"Southern Europe"	"0"
235	1971	"Southern Europe"	"1"
331	1971	"Southern Europe"	"0"
339	1971	"Southern Europe"	"0"
350	1971	"Southern Europe"	"1"
450	1971	"Western Africa"	"0"
640	1971	"Western Asia"	"1"
645	1971	"Western Asia"	"1"
652	1971	"Western Asia"	"0"
660	1971	"Western Asia"	"0"
663	1971	"Western Asia"	"0"
679	1971	"Western Asia"	"0"
698	1971	"Western Asia"	"1"
221	1971	"Western Europe"	"0"
223	1971	"Western Europe"	"0"
900	1971	"Australia and New Zealand"	"2"
920	1971	"Australia and New Zealand"	"2"
40	1971	"Caribbean"	"1"
290	1971	"Eastern Europe"	"1"
310	1971	"Eastern Europe"	"1"
355	1971	"Eastern Europe"	"1"
260	1971	"No Region"	"2"
2	1971	"Northern America"	"2"
20	1971	"Northern America"	"2"
200	1971	"Northern Europe"	"2"
205	1971	"Northern Europe"	"1"
375	1971	"Northern Europe"	"2"
380	1971	"Northern Europe"	"2"
385	1971	"Northern Europe"	"2"
390	1971	"Northern Europe"	"2"
395	1971	"Northern Europe"	"2"
101	1971	"South America"	"1"
160	1971	"South America"	"1"
165	1971	"South America"	"1"
560	1971	"Southern Africa"	"1"
325	1971	"Southern Europe"	"2"
666	1971	"Western Asia"	"1"
670	1971	"Western Asia"	"2"
210	1971	"Western Europe"	"2"
211	1971	"Western Europe"	"2"
212	1971	"Western Europe"	"2"
220	1971	"Western Europe"	"2"
225	1971	"Western Europe"	"2"
305	1971	"Western Europe"	"2"
620	1971	"Northern Africa"	"0"
811	1971	"South-Eastern Asia"	"0"
818	1971	"No Region"	"0"
812	1971	"South-Eastern Asia"	"0"
600	1971	"Northern Africa"	"0"
616	1971	"Northern Africa"	"0"
625	1971	"Northern Africa"	"0"
820	1971	"South-Eastern Asia"	"0"
452	1971	"Western Africa"	"0"
438	1971	"Western Africa"	"0"
520	1971	"Eastern Africa"	"0"
580	1971	"Eastern Africa"	"0"
471	1971	"Middle Africa"	"0"
481	1971	"Middle Africa"	"1"
482	1971	"Middle Africa"	"0"
483	1971	"Middle Africa"	"0"
484	1971	"Middle Africa"	"0"
490	1971	"Middle Africa"	"0"
432	1971	"Western Africa"	"0"
433	1971	"Western Africa"	"0"
434	1971	"Western Africa"	"0"
435	1971	"Western Africa"	"0"
436	1971	"Western Africa"	"0"
437	1971	"Western Africa"	"0"
439	1971	"Western Africa"	"0"
461	1971	"Western Africa"	"0"
475	1971	"Western Africa"	"0"
352	1971	"Western Asia"	"1"
510	1971	"Eastern Africa"	"0"
451	1971	"Western Africa"	"0"
690	1971	"Western Asia"	"2"
51	1971	"Caribbean"	"1"
500	1971	"Eastern Africa"	"0"
516	1971	"Eastern Africa"	"0"
517	1971	"Eastern Africa"	"0"
615	1971	"Northern Africa"	"0"
990	1971	"Polynesia"	"0"
52	1971	"Caribbean"	"1"
501	1971	"Eastern Africa"	"0"
551	1971	"Eastern Africa"	"0"
553	1971	"Eastern Africa"	"0"
338	1971	"Southern Europe"	"0"
552	1971	"Eastern Africa"	"0"
830	1971	"South-Eastern Asia"	"1"
781	1971	"Southern Asia"	"0"
420	1971	"Western Africa"	"0"
110	1971	"South America"	"0"
570	1971	"Southern Africa"	"0"
571	1971	"Southern Africa"	"0"
53	1971	"Caribbean"	"1"
572	1971	"Southern Africa"	"0"
590	1971	"Eastern Africa"	"1"
411	1971	"Middle Africa"	"1"
950	1971	"Melanesia"	"0"
955	1971	"Polynesia"	"0"
771	1971	"Southern Asia"	"0"
692	1971	"Western Asia"	"2"
694	1971	"Western Asia"	"2"
696	1971	"Western Asia"	"2"
31	1971	"Caribbean"	NA
55	1971	"Caribbean"	NA
404	1971	"Western Africa"	NA
